time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,10.091273545205578,9.766958820515564,16.08816914594484,0.049451781793072414,0.001767470630376522,0.0,0.06068087677611426,0.06121707281987245,4.823099060498284,0.06124760754514414,-0.026132435362509927,0.0,475.053908293394,474.7499022451214,473.6779695446144,472.6734029682015
2.4600000000000017,10.094886651794447,9.77156502875311,16.378515502658,0.05340786521232488,0.00023019901118104258,0.0,0.059899287503035865,0.0926688767827356,4.8549563137990175,0.07395842264493006,-0.024617960872276513,0.0,436.6219276488824,436.74814399410474,437.5535108576337,438.61380910750955
2.520000000000002,10.09848128480533,9.7782041305195,16.672052994303982,0.05749970287361528,6.281986642624053,0.0,0.06006476418659155,0.12903993480132514,4.92928099924697,0.05303315500536833,-0.022254010599975515,0.0,451.1370757285643,451.3278795844082,451.8537096598589,450.1667356699614
2.580000000000002,10.102110401793416,9.78696104361732,16.967611137842773,0.060821908581870865,6.28053962369593,0.0,0.061025863238849634,0.16314020860297937,4.922662030884103,0.05967462222890603,-0.028130183100257646,0.0,426.9451842751615,426.44335714743323,424.9693768968641,425.5405684322843
2.640000000000002,10.105834658627693,9.798063697874708,17.26667375324786,0.06433069729924057,6.27927116931567,0.0,0.06326761211466164,0.20728924234724191,5.045525516253861,0.05597731915257971,-0.009925356606236207,0.0,465.87067162790595,467.2921085174098,466.8886454775184,466.60225539096916
2.700000000000002,10.109700410772044,9.811628853298732,17.569087960470476,0.06811099027335565,6.278195896933983,0.0,0.06565481188175791,0.24519397186802666,5.034964623101381,0.07426682498349227,-0.043060002772224416,0.0,427.4244662159611,424.5906603366423,425.02069594478166,426.5885585296447
2.760000000000002,10.11374857771375,9.827711967201578,17.87339141644068,0.07290864834206978,6.275331448519509,0.0,0.06954780505407068,0.29134238927508505,5.108114667594218,0.08942764562598257,-0.05929531371442453,0.0,453.45332447954326,452.14563290033914,451.85470924495775,453.08036577069123
2.820000000000002,10.118057946402203,9.84637854828854,18.178243845046417,0.07813604350465209,6.2720810031903955,0.0,0.07436895814819022,0.3313140448595785,5.053828089816674,0.08206624957778459,-0.04551725460071797,0.0,411.6264071430051,412.8418335180799,412.1900129601496,411.54575372898444
2.880000000000002,10.122747092867916,9.867804549803985,18.483334595393572,0.08391395864317008,6.269653399093475,0.0,0.08218026828864827,0.38338738735518396,5.115527794977618,0.11545615180264569,-0.0318946211083065,0.0,448.50178648269963,449.6061197891818,448.5160639422334,451.22739119252896
2.940000000000002,10.127926181744286,9.892328841193878,18.790418249860576,0.09039342461704614,6.2676526450408065,0.0,0.09062805037599131,0.434681432783943,5.1204987467477405,0.08569852632564877,-0.03641837661825145,0.0,431.42235855285395,431.0396888707409,434.22531863545976,431.73152952994815
3.000000000000002,10.133647836792825,9.920037155615162,19.097754069628294,0.09583055471798652,6.265820951081359,0.0,0.1002682789685209,0.48939070640769283,5.123944470212617,0.0989825968531781,-0.020786245519587944,0.0,430.93942914851254,432.2585955854595,431.4571498371172,432.5844686254253
3.0600000000000023,10.139988170544513,9.951183833026318,19.405873105486044,0.10154799373310208,6.264176675418835,0.0,0.11120061503500772,0.5493478516659065,5.14650759990048,0.08664434527881218,-0.04589026777328225,0.0,439.0631130709309,436.97475968363597,438.8662955167946,437.8486428894189
3.1200000000000023,10.147109502902417,9.986499571789912,19.71989875350551,0.10649007982086722,6.261323658347862,0.0,0.12647853298299183,0.6283311244835013,5.32012072038714,0.07204574441680331,-0.051094930086444744,0.0,485.0645171875596,484.6722900076349,485.02230407789716,483.9293514625133
3.1800000000000024,10.155175684149796,10.026479117881772,20.042614885706264,0.11094696047666375,6.257818650241543,0.0,0.14271845102967495,0.704713763953972,5.436440662501746,0.07841236993803317,-0.08002801967455314,0.0,470.75410074772617,468.50711318668584,469.16074277430454,469.6588496899769
3.2400000000000024,10.164225061067839,10.070827230195325,20.369541164276296,0.11549436017494674,6.252823331516954,0.0,0.1593700160163819,0.7739563610730638,5.460884807176067,0.06995203960864543,-0.09064454230251162,0.0,442.5734039529585,441.6928219988927,443.09455289762366,442.4028890625354
3.3000000000000025,10.174356346958675,10.119368103625053,20.69755419271527,0.11941999776952361,6.247549235372578,0.0,0.17881546383725036,0.8444192981134194,5.472723619356804,0.0543558111377076,-0.08291692164915086,0.0,438.3602701219541,438.99551170069856,439.70560734052975,438.41458576096284
3.3600000000000025,10.185831632695969,10.172478233400257,21.028525750344443,0.12411541343913868,6.242764426501857,0.0,0.20416723595105704,0.9262743009764829,5.559122225816897,0.10481951973419507,-0.07406343866691667,0.0,461.9319633157993,462.62484406394816,460.8844107136595,464.8602767634933
3.4200000000000026,10.198852733301075,10.230387589028982,21.362952390470884,0.1309620565972045,6.238133695175634,0.0,0.2302785653795019,1.0046113114605804,5.588136600232137,0.12814499076817673,-0.08427451421886914,0.0,446.1440626096032,445.30465798042155,445.0702822834669,446.98685563376773
3.4800000000000026,10.213573018821894,10.2932532275553,21.700047998679494,0.1385047254856442,6.233171256317471,0.0,0.2608656217835856,1.0915859644362162,5.64789685123884,0.12034130901783358,-0.07974576617490652,0.0,455.49208246889094,455.84879173728456,456.9993390126058,456.3906739776967
